,Year,Cause Name,State,Death Counts,State Population(adjusted by year),"Deaths per 100,000 people",Alcohol Consumption,Drunk Driving Penalties,Legal Driving Age,Rural Freeway Speed Limits,Gun Laws,Summer Temperature,Mean Temperature,Winter Temperature,Unemployment Rate,Average Income,Quality of Life,Kids Proportion,Adult Proportion,Elderly Proportion,Smoking Proportion,Air Pollution,Overweight Proportion,High Blood Pressure Proportion,Gender Ratio,Cancer Death Proportion,AD Death Proportion
2044,2013,Diabetes,Ohio,3563,11576576.0,30.78,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,"50,748",40.0,22.3,64.4,13.3,21.1,9.0,31.5,34.7,0.96,215.83,32.81
2045,2013,Diabetes,North Dakota,197,721999.0,27.29,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,"59,152",1.0,23.3,62.0,14.7,18.3,4.5,31.9,29.5,1.058,178.11999999999995,50.28
2046,2013,Diabetes,North Carolina,2402,9843599.0,24.4,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,"46,337",34.0,22.4,65.6,12.0,17.2,7.4,31.8,34.7,0.948,188.84,29.18
2047,2013,Diabetes,New York,4094,19628043.0,20.86,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,"49,966",37.0,20.9,66.2,12.9,14.1,7.0,25.5,29.4,0.9440000000000001,182.08,13.02
2048,2013,Diabetes,New Mexico,646,2092792.0,30.87,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,"40,166",8.0,23.4,64.9,11.7,17.5,5.8,28.3,30.5,0.981,166.38,16.2
2049,2013,Diabetes,New Jersey,2043,8858362.0,23.06,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,"63,754",49.0,22.0,64.8,13.2,13.7,8.3,27.4,33.0,0.9540000000000001,184.18,20.46
2050,2013,Diabetes,New Hampshire,310,1326408.0,23.37,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,"69,099",4.0,19.3,68.7,12.0,15.7,5.0,26.6,30.0,0.983,194.81,26.46
2051,2013,Diabetes,Nevada,424,2776972.0,15.27,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,"51,846",43.0,22.9,66.1,11.0,17.6,8.8,25.8,32.6,1.01,173.45999999999995,16.13
2052,2013,Diabetes,Nebraska,471,1865414.0,25.25,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,"57,623",14.0,24.8,61.6,13.6,15.4,7.1,32.0,30.6,0.998,185.43,29.86
2053,2013,Diabetes,Montana,250,1013564.0,24.67,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,"43,201",13.0,21.8,64.8,13.4,17.2,6.8,25.5,29.0,1.004,197.03,26.340000000000003
2054,2013,Diabetes,Missouri,1477,6040658.0,24.45,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,"46,303",15.0,22.6,63.9,13.5,20.8,7.9,31.7,32.0,0.965,214.46,33.54
2055,2013,Diabetes,Mississippi,1071,2988797.0,35.83,1.0,0.0,16.0,70.0,5.0,79.5,63.4,46.7,3.2,"32,338",6.0,23.9,64.0,12.1,22.2,7.6,37.3,40.8,0.941,218.38,30.95
2056,2013,Diabetes,Minnesota,1163,5413693.0,21.48,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,"64,324",2.0,23.3,64.6,12.1,14.5,7.1,27.8,26.6,0.995,177.35,26.36
2057,2013,Diabetes,Michigan,2825,9913349.0,28.5,0.0,0.0,16.0,70.0,3.0,66.2,44.4,21.7,3.5,"56,567",29.0,21.8,65.9,12.3,19.3,8.3,32.5,34.7,0.971,205.45,32.48
2058,2013,Diabetes,Massachusetts,1142,6713944.0,17.01,1.0,0.0,16.5,65.0,2.0,68.0,47.9,27.4,4.3,"62,529",25.0,20.0,66.5,13.5,13.7,6.0,23.6,28.6,0.945,191.51,25.31
2059,2013,Diabetes,Maryland,1249,5923704.0,21.08,1.0,1.0,16.5,65.0,1.0,73.3,54.2,34.7,2.7,"69,353",31.0,22.3,66.4,11.3,13.8,8.3,29.9,32.4,0.9420000000000001,179.09,15.509999999999998
2060,2013,Diabetes,Maine,373,1328196.0,28.08,1.0,0.0,16.0,75.0,5.0,63.7,41.0,16.8,4.4,"54,957",12.0,18.9,66.7,14.4,17.3,6.5,29.9,34.8,0.961,242.96,30.19
2061,2013,Diabetes,Louisiana,1329,4624577.0,28.74,1.0,0.0,16.0,75.0,3.0,81.1,66.4,50.9,4.0,"46,425",42.0,23.7,64.7,11.6,23.1,8.0,35.5,39.0,0.956,203.67,32.54
2062,2013,Diabetes,Kentucky,1187,4404817.0,26.950000000000006,1.0,1.0,16.5,70.0,4.0,74.5,55.6,35.9,3.4,"44,879",27.0,22.7,64.8,12.5,24.6,8.2,34.2,39.4,0.971,228.95,33.19
2063,2013,Diabetes,Kansas,654,2893510.0,22.6,0.0,0.0,16.0,75.0,5.0,76.4,54.3,31.9,2.8,"47,820",16.0,24.5,62.2,13.3,17.4,6.9,31.2,32.8,0.995,185.9,25.64
2064,2013,Diabetes,Iowa,747,3093078.0,24.15,1.0,0.0,16.0,70.0,3.0,71.6,47.8,21.7,3.2,"60,156",9.0,23.3,61.8,14.9,17.1,7.2,32.0,31.5,0.987,210.44,40.48
2065,2013,Diabetes,Indiana,1943,6568367.0,29.58,0.0,1.0,16.25,70.0,4.0,72.4,51.7,29.4,4.6,"49,455",48.0,23.6,64.0,12.4,21.8,8.7,32.5,35.2,0.972,201.85,32.029999999999994
2066,2013,Diabetes,Illinois,2798,12898269.0,21.69,1.0,1.0,16.0,65.0,2.0,73.4,51.8,28.3,2.9,"53,937",47.0,22.6,65.3,12.1,15.5,9.6,31.6,32.2,0.9670000000000001,189.88,22.63
2067,2013,Diabetes,Idaho,404,1611530.0,25.07,0.0,1.0,15.0,75.0,5.0,63.7,44.4,25.4,2.1,"48,467",20.0,25.8,62.9,11.3,14.3,6.7,27.4,29.8,1.01,167.98,21.53
2068,2013,Diabetes,Hawaii,271,1408453.0,19.24,1.0,1.0,16.0,60.0,1.0,72.2,70.0,67.4,4.4,"64,235",36.0,21.4,65.3,13.3,12.8,5.8,23.8,30.6,1.0070000000000001,165.57,18.46
2069,2013,Diabetes,Georgia,2199,9973326.0,22.05,1.0,1.0,16.0,70.0,4.0,78.7,63.5,47.8,4.4,"46,992",32.0,24.1,66.3,9.6,17.5,8.6,31.4,33.1,0.946,164.61,20.53
2070,2013,Diabetes,Florida,5238,19563166.0,26.77,0.0,1.0,16.0,70.0,4.0,81.0,70.7,59.4,3.9,"48,532",33.0,20.0,62.4,17.6,16.1,7.1,27.4,34.6,0.956,218.45,26.03
2071,2013,Diabetes,District of Columbia,108,650431.0,16.6,,,,,,,,,,,,,,,,,,,0.902,168.35,19.99
2072,2013,Diabetes,Delaware,218,923638.0,23.6,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,"54,091",24.0,21.3,65.7,13.0,17.0,8.6,30.7,34.9,0.938,206.25,20.79
2073,2013,Diabetes,Connecticut,664,3594915.0,18.47,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,"69,291",38.0,20.7,65.5,13.8,12.7,7.7,26.0,30.5,0.953,184.12,22.92
2074,2013,Diabetes,Colorado,788,5270482.0,14.95,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,"67,912",10.0,22.5,67.8,9.7,14.6,6.7,22.3,25.9,1.012,139.59,24.97
2075,2013,Diabetes,California,8057,38280824.0,21.05,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,"60,794",50.0,22.9,66.5,10.6,11.3,11.9,25.0,28.4,0.988,150.76,31.06
2076,2013,Diabetes,Arkansas,835,2959549.0,28.21,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,"39,376",7.0,23.5,62.5,14.0,22.3,7.1,35.7,41.3,0.971,225.98,31.02
2077,2013,Diabetes,Arizona,1786,6634999.0,26.92,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,"52,611",39.0,23.3,63.7,13.0,15.6,9.7,29.0,30.7,0.988,171.01999999999995,35.92
2078,2013,Diabetes,Alaska,112,737045.0,15.2,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,"72,472",19.0,25.0,69.3,5.7,21.0,7.4,31.4,31.8,1.09,137.85,9.77
2079,2013,Diabetes,Alabama,1349,4830460.0,27.93,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,"47,320",35.0,22.5,64.5,13.0,20.9,8.4,35.7,41.9,0.938,213.81,28.94
2080,2013,Cancer,Wyoming,946,582123.0,162.51,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,"67,441",11.0,23.6,64.7,11.7,18.7,5.0,27.7,30.8,1.043,162.51,21.64
2081,2013,Cancer,Wisconsin,11425,5736952.0,199.15,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,"51,726",3.0,22.1,64.8,13.1,16.0,6.8,30.7,30.8,0.988,199.15,29.13
2082,2013,Cancer,West Virginia,4718,1853873.0,254.49,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,"43,069",45.0,22.4,62.3,15.3,26.0,7.8,37.7,43.5,0.977,254.49,31.83
2083,2013,Cancer,Washington,11928,6962906.0,171.31,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,"63,922",21.0,22.2,66.6,11.2,13.5,8.0,28.6,29.5,0.988,171.31,47.06
2084,2013,Cancer,Virginia,14414,8253053.0,174.65,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,"65,907",41.0,22.1,66.7,11.2,16.4,7.2,29.0,32.4,0.9670000000000001,174.65,19.9
2085,2013,Cancer,Vermont,1318,626212.0,210.47,0.0,0.0,16.0,65.0,5.0,65.1,42.9,19.4,2.8,"65,513",26.0,18.7,68.6,12.7,15.8,5.2,27.1,30.4,0.975,210.47,42.96
2086,2013,Cancer,Utah,2971,2897927.0,102.51999999999998,0.0,0.0,16.0,75.0,4.0,69.6,48.6,28.2,3.1,"61,047",22.0,29.9,61.6,8.5,8.9,8.3,25.4,24.5,1.016,102.51999999999998,14.22
2087,2013,Cancer,United States,584881,316057727.0,185.06,,,,,,,,,,"53,585",,,,,,,,,,185.06,26.82
2088,2013,Cancer,Texas,38412,26489464.0,145.01,1.0,1.0,16.0,85.0,4.0,81.1,64.8,47.9,4.0,"51,406",46.0,26.0,64.1,9.9,15.7,8.6,34.8,32.5,0.987,145.01,19.98
2089,2013,Cancer,Tennessee,13953,6493432.0,214.88,0.0,0.0,16.0,70.0,4.0,75.6,57.6,39.1,3.4,"43,361",28.0,22.4,65.2,12.4,22.6,7.7,29.6,38.7,0.95,214.88,39.05
2090,2013,Cancer,South Dakota,1577,842270.0,187.23,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,"53,413",5.0,24.7,61.0,14.3,19.3,5.4,32.3,30.8,1.0170000000000001,187.23,49.63
2091,2013,Cancer,South Carolina,9745,4764153.0,204.55,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,"43,563",30.0,22.0,65.9,12.1,18.8,7.4,26.6,38.1,0.9420000000000001,204.55,34.07
2092,2013,Cancer,Rhode Island,2326,1055122.0,220.45,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,"56,323",23.0,19.6,65.9,14.5,14.9,7.6,30.7,33.1,0.9390000000000001,220.45,32.79
2093,2013,Cancer,Pennsylvania,28512,12776621.0,223.16,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,"55,156",44.0,20.8,63.6,15.6,18.7,9.7,30.3,32.6,0.96,223.16,25.6
2094,2013,Cancer,Oregon,7799,3922908.0,198.81,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,"48,999",18.0,21.1,66.1,12.8,16.1,7.7,28.7,30.1,0.983,198.81,33.44
2095,2013,Cancer,Oklahoma,8039,3853205.0,208.63,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,"46,162",17.0,24.4,62.4,13.2,20.1,7.9,32.8,37.7,0.983,208.63,29.72
2096,2013,Cancer,Ohio,24986,11576576.0,215.83,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,"50,748",40.0,22.3,64.4,13.3,21.1,9.0,31.5,34.7,0.96,215.83,32.81
2097,2013,Cancer,North Dakota,1286,721999.0,178.11999999999995,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,"59,152",1.0,23.3,62.0,14.7,18.3,4.5,31.9,29.5,1.058,178.11999999999995,50.28
2098,2013,Cancer,North Carolina,18589,9843599.0,188.84,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,"46,337",34.0,22.4,65.6,12.0,17.2,7.4,31.8,34.7,0.948,188.84,29.18
2099,2013,Cancer,New York,35738,19628043.0,182.08,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,"49,966",37.0,20.9,66.2,12.9,14.1,7.0,25.5,29.4,0.9440000000000001,182.08,13.02
2100,2013,Cancer,New Mexico,3482,2092792.0,166.38,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,"40,166",8.0,23.4,64.9,11.7,17.5,5.8,28.3,30.5,0.981,166.38,16.2
2101,2013,Cancer,New Jersey,16315,8858362.0,184.18,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,"63,754",49.0,22.0,64.8,13.2,13.7,8.3,27.4,33.0,0.9540000000000001,184.18,20.46
2102,2013,Cancer,New Hampshire,2584,1326408.0,194.81,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,"69,099",4.0,19.3,68.7,12.0,15.7,5.0,26.6,30.0,0.983,194.81,26.46
2103,2013,Cancer,Nevada,4817,2776972.0,173.45999999999995,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,"51,846",43.0,22.9,66.1,11.0,17.6,8.8,25.8,32.6,1.01,173.45999999999995,16.13
2104,2013,Cancer,Nebraska,3459,1865414.0,185.43,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,"57,623",14.0,24.8,61.6,13.6,15.4,7.1,32.0,30.6,0.998,185.43,29.86
2105,2013,Cancer,Montana,1997,1013564.0,197.03,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,"43,201",13.0,21.8,64.8,13.4,17.2,6.8,25.5,29.0,1.004,197.03,26.340000000000003
2106,2013,Cancer,Missouri,12955,6040658.0,214.46,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,"46,303",15.0,22.6,63.9,13.5,20.8,7.9,31.7,32.0,0.965,214.46,33.54
2107,2013,Cancer,Mississippi,6527,2988797.0,218.38,1.0,0.0,16.0,70.0,5.0,79.5,63.4,46.7,3.2,"32,338",6.0,23.9,64.0,12.1,22.2,7.6,37.3,40.8,0.941,218.38,30.95
2108,2013,Cancer,Minnesota,9601,5413693.0,177.35,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,"64,324",2.0,23.3,64.6,12.1,14.5,7.1,27.8,26.6,0.995,177.35,26.36
2109,2013,Cancer,Michigan,20367,9913349.0,205.45,0.0,0.0,16.0,70.0,3.0,66.2,44.4,21.7,3.5,"56,567",29.0,21.8,65.9,12.3,19.3,8.3,32.5,34.7,0.971,205.45,32.48
2110,2013,Cancer,Massachusetts,12858,6713944.0,191.51,1.0,0.0,16.5,65.0,2.0,68.0,47.9,27.4,4.3,"62,529",25.0,20.0,66.5,13.5,13.7,6.0,23.6,28.6,0.945,191.51,25.31
2111,2013,Cancer,Maryland,10609,5923704.0,179.09,1.0,1.0,16.5,65.0,1.0,73.3,54.2,34.7,2.7,"69,353",31.0,22.3,66.4,11.3,13.8,8.3,29.9,32.4,0.9420000000000001,179.09,15.509999999999998
2112,2013,Cancer,Maine,3227,1328196.0,242.96,1.0,0.0,16.0,75.0,5.0,63.7,41.0,16.8,4.4,"54,957",12.0,18.9,66.7,14.4,17.3,6.5,29.9,34.8,0.961,242.96,30.19
2113,2013,Cancer,Louisiana,9419,4624577.0,203.67,1.0,0.0,16.0,75.0,3.0,81.1,66.4,50.9,4.0,"46,425",42.0,23.7,64.7,11.6,23.1,8.0,35.5,39.0,0.956,203.67,32.54
2114,2013,Cancer,Kentucky,10085,4404817.0,228.95,1.0,1.0,16.5,70.0,4.0,74.5,55.6,35.9,3.4,"44,879",27.0,22.7,64.8,12.5,24.6,8.2,34.2,39.4,0.971,228.95,33.19
2115,2013,Cancer,Kansas,5379,2893510.0,185.9,0.0,0.0,16.0,75.0,5.0,76.4,54.3,31.9,2.8,"47,820",16.0,24.5,62.2,13.3,17.4,6.9,31.2,32.8,0.995,185.9,25.64
2116,2013,Cancer,Iowa,6509,3093078.0,210.44,1.0,0.0,16.0,70.0,3.0,71.6,47.8,21.7,3.2,"60,156",9.0,23.3,61.8,14.9,17.1,7.2,32.0,31.5,0.987,210.44,40.48
2117,2013,Cancer,Indiana,13258,6568367.0,201.85,0.0,1.0,16.25,70.0,4.0,72.4,51.7,29.4,4.6,"49,455",48.0,23.6,64.0,12.4,21.8,8.7,32.5,35.2,0.972,201.85,32.029999999999994
2118,2013,Cancer,Illinois,24491,12898269.0,189.88,1.0,1.0,16.0,65.0,2.0,73.4,51.8,28.3,2.9,"53,937",47.0,22.6,65.3,12.1,15.5,9.6,31.6,32.2,0.9670000000000001,189.88,22.63
2119,2013,Cancer,Idaho,2707,1611530.0,167.98,0.0,1.0,15.0,75.0,5.0,63.7,44.4,25.4,2.1,"48,467",20.0,25.8,62.9,11.3,14.3,6.7,27.4,29.8,1.01,167.98,21.53
2120,2013,Cancer,Hawaii,2332,1408453.0,165.57,1.0,1.0,16.0,60.0,1.0,72.2,70.0,67.4,4.4,"64,235",36.0,21.4,65.3,13.3,12.8,5.8,23.8,30.6,1.0070000000000001,165.57,18.46
2121,2013,Cancer,Georgia,16417,9973326.0,164.61,1.0,1.0,16.0,70.0,4.0,78.7,63.5,47.8,4.4,"46,992",32.0,24.1,66.3,9.6,17.5,8.6,31.4,33.1,0.946,164.61,20.53
2122,2013,Cancer,Florida,42735,19563166.0,218.45,0.0,1.0,16.0,70.0,4.0,81.0,70.7,59.4,3.9,"48,532",33.0,20.0,62.4,17.6,16.1,7.1,27.4,34.6,0.956,218.45,26.03
2123,2013,Cancer,District of Columbia,1095,650431.0,168.35,,,,,,,,,,,,,,,,,,,0.902,168.35,19.99
2124,2013,Cancer,Delaware,1905,923638.0,206.25,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,"54,091",24.0,21.3,65.7,13.0,17.0,8.6,30.7,34.9,0.938,206.25,20.79
2125,2013,Cancer,Connecticut,6619,3594915.0,184.12,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,"69,291",38.0,20.7,65.5,13.8,12.7,7.7,26.0,30.5,0.953,184.12,22.92
2126,2013,Cancer,Colorado,7357,5270482.0,139.59,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,"67,912",10.0,22.5,67.8,9.7,14.6,6.7,22.3,25.9,1.012,139.59,24.97
2127,2013,Cancer,California,57714,38280824.0,150.76,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,"60,794",50.0,22.9,66.5,10.6,11.3,11.9,25.0,28.4,0.988,150.76,31.06
2128,2013,Cancer,Arkansas,6688,2959549.0,225.98,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,"39,376",7.0,23.5,62.5,14.0,22.3,7.1,35.7,41.3,0.971,225.98,31.02
2129,2013,Cancer,Arizona,11347,6634999.0,171.01999999999995,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,"52,611",39.0,23.3,63.7,13.0,15.6,9.7,29.0,30.7,0.988,171.01999999999995,35.92
2130,2013,Cancer,Alaska,1016,737045.0,137.85,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,"72,472",19.0,25.0,69.3,5.7,21.0,7.4,31.4,31.8,1.09,137.85,9.77
2131,2013,Cancer,Alabama,10328,4830460.0,213.81,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,"47,320",35.0,22.5,64.5,13.0,20.9,8.4,35.7,41.9,0.938,213.81,28.94
2132,2013,CLRD,Wyoming,387,582123.0,66.47999999999999,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,"67,441",11.0,23.6,64.7,11.7,18.7,5.0,27.7,30.8,1.043,162.51,21.64
2133,2013,CLRD,Wisconsin,2789,5736952.0,48.61,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,"51,726",3.0,22.1,64.8,13.1,16.0,6.8,30.7,30.8,0.988,199.15,29.13
2134,2013,CLRD,West Virginia,1590,1853873.0,85.77,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,"43,069",45.0,22.4,62.3,15.3,26.0,7.8,37.7,43.5,0.977,254.49,31.83
2135,2013,CLRD,Washington,2933,6962906.0,42.12000000000001,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,"63,922",21.0,22.2,66.6,11.2,13.5,8.0,28.6,29.5,0.988,171.31,47.06
2136,2013,CLRD,Virginia,3181,8253053.0,38.54,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,"65,907",41.0,22.1,66.7,11.2,16.4,7.2,29.0,32.4,0.9670000000000001,174.65,19.9
2137,2013,CLRD,Vermont,353,626212.0,56.37,0.0,0.0,16.0,65.0,5.0,65.1,42.9,19.4,2.8,"65,513",26.0,18.7,68.6,12.7,15.8,5.2,27.1,30.4,0.975,210.47,42.96
2138,2013,CLRD,Utah,718,2897927.0,24.78,0.0,0.0,16.0,75.0,4.0,69.6,48.6,28.2,3.1,"61,047",22.0,29.9,61.6,8.5,8.9,8.3,25.4,24.5,1.016,102.51999999999998,14.22
2139,2013,CLRD,United States,149205,316057727.0,47.21,,,,,,,,,,"53,585",,,,,,,,,,185.06,26.82
2140,2013,CLRD,Texas,9800,26489464.0,37.0,1.0,1.0,16.0,85.0,4.0,81.1,64.8,47.9,4.0,"51,406",46.0,26.0,64.1,9.9,15.7,8.6,34.8,32.5,0.987,145.01,19.98
2141,2013,CLRD,Tennessee,3904,6493432.0,60.12,0.0,0.0,16.0,70.0,4.0,75.6,57.6,39.1,3.4,"43,361",28.0,22.4,65.2,12.4,22.6,7.7,29.6,38.7,0.95,214.88,39.05
2142,2013,CLRD,South Dakota,416,842270.0,49.39,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,"53,413",5.0,24.7,61.0,14.3,19.3,5.4,32.3,30.8,1.0170000000000001,187.23,49.63
2143,2013,CLRD,South Carolina,2756,4764153.0,57.85,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,"43,563",30.0,22.0,65.9,12.1,18.8,7.4,26.6,38.1,0.9420000000000001,204.55,34.07
2144,2013,CLRD,Rhode Island,476,1055122.0,45.11,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,"56,323",23.0,19.6,65.9,14.5,14.9,7.6,30.7,33.1,0.9390000000000001,220.45,32.79
2145,2013,CLRD,Pennsylvania,6716,12776621.0,52.56,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,"55,156",44.0,20.8,63.6,15.6,18.7,9.7,30.3,32.6,0.96,223.16,25.6
2146,2013,CLRD,Oregon,2029,3922908.0,51.72,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,"48,999",18.0,21.1,66.1,12.8,16.1,7.7,28.7,30.1,0.983,198.81,33.44
2147,2013,CLRD,Oklahoma,2680,3853205.0,69.55,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,"46,162",17.0,24.4,62.4,13.2,20.1,7.9,32.8,37.7,0.983,208.63,29.72
2148,2013,CLRD,Ohio,7007,11576576.0,60.53,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,"50,748",40.0,22.3,64.4,13.3,21.1,9.0,31.5,34.7,0.96,215.83,32.81
2149,2013,CLRD,North Dakota,331,721999.0,45.84,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,"59,152",1.0,23.3,62.0,14.7,18.3,4.5,31.9,29.5,1.058,178.11999999999995,50.28
2150,2013,CLRD,North Carolina,4987,9843599.0,50.66,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,"46,337",34.0,22.4,65.6,12.0,17.2,7.4,31.8,34.7,0.948,188.84,29.18
2151,2013,CLRD,New York,7110,19628043.0,36.22,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,"49,966",37.0,20.9,66.2,12.9,14.1,7.0,25.5,29.4,0.9440000000000001,182.08,13.02
2152,2013,CLRD,New Mexico,1052,2092792.0,50.27,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,"40,166",8.0,23.4,64.9,11.7,17.5,5.8,28.3,30.5,0.981,166.38,16.2
2153,2013,CLRD,New Jersey,3245,8858362.0,36.63,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,"63,754",49.0,22.0,64.8,13.2,13.7,8.3,27.4,33.0,0.9540000000000001,184.18,20.46
2154,2013,CLRD,New Hampshire,668,1326408.0,50.36000000000001,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,"69,099",4.0,19.3,68.7,12.0,15.7,5.0,26.6,30.0,0.983,194.81,26.46
2155,2013,CLRD,Nevada,1482,2776972.0,53.37,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,"51,846",43.0,22.9,66.1,11.0,17.6,8.8,25.8,32.6,1.01,173.45999999999995,16.13
2156,2013,CLRD,Nebraska,1032,1865414.0,55.32,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,"57,623",14.0,24.8,61.6,13.6,15.4,7.1,32.0,30.6,0.998,185.43,29.86
2157,2013,CLRD,Montana,647,1013564.0,63.83,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,"43,201",13.0,21.8,64.8,13.4,17.2,6.8,25.5,29.0,1.004,197.03,26.340000000000003
2158,2013,CLRD,Missouri,3798,6040658.0,62.87000000000001,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,"46,303",15.0,22.6,63.9,13.5,20.8,7.9,31.7,32.0,0.965,214.46,33.54
2159,2013,CLRD,Mississippi,1755,2988797.0,58.72000000000001,1.0,0.0,16.0,70.0,5.0,79.5,63.4,46.7,3.2,"32,338",6.0,23.9,64.0,12.1,22.2,7.6,37.3,40.8,0.941,218.38,30.95
2160,2013,CLRD,Minnesota,2287,5413693.0,42.24,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,"64,324",2.0,23.3,64.6,12.1,14.5,7.1,27.8,26.6,0.995,177.35,26.36
2161,2013,CLRD,Michigan,5539,9913349.0,55.87,0.0,0.0,16.0,70.0,3.0,66.2,44.4,21.7,3.5,"56,567",29.0,21.8,65.9,12.3,19.3,8.3,32.5,34.7,0.971,205.45,32.48
2162,2013,CLRD,Massachusetts,2572,6713944.0,38.31,1.0,0.0,16.5,65.0,2.0,68.0,47.9,27.4,4.3,"62,529",25.0,20.0,66.5,13.5,13.7,6.0,23.6,28.6,0.945,191.51,25.31
2163,2013,CLRD,Maryland,2051,5923704.0,34.62,1.0,1.0,16.5,65.0,1.0,73.3,54.2,34.7,2.7,"69,353",31.0,22.3,66.4,11.3,13.8,8.3,29.9,32.4,0.9420000000000001,179.09,15.509999999999998
