,Unnamed: 0,Year,Cause Name,State,Deaths,Age-adjusted Death Rate,State Population,Death Proportion
1737,9923,2013,Unintentional injuries,New Jersey,3028,31.8,8858362.0,0.3418
1738,9906,2013,Unintentional injuries,New Hampshire,619,42.5,1326408.0,0.4667
1739,9889,2013,Unintentional injuries,Nevada,1184,41.9,2776972.0,0.4264
1740,9872,2013,Unintentional injuries,Nebraska,703,34.9,1865414.0,0.3769
1741,9855,2013,Unintentional injuries,Montana,623,57.7,1013564.0,0.6147
1742,9838,2013,Unintentional injuries,Missouri,2981,47.0,6040658.0,0.4935
1743,9821,2013,Unintentional injuries,Mississippi,1692,55.6,2988797.0,0.5661
1744,9804,2013,Unintentional injuries,Minnesota,2405,40.1,5413693.0,0.4442
1745,9787,2013,Unintentional injuries,Michigan,4225,40.1,9913349.0,0.4262
1746,9770,2013,Unintentional injuries,Massachusetts,2393,32.5,6713944.0,0.3564
1747,9753,2013,Unintentional injuries,Maryland,1732,27.9,5923704.0,0.2924
1748,9736,2013,Unintentional injuries,Maine,644,42.6,1328196.0,0.4849
1749,9719,2013,Unintentional injuries,Louisiana,2333,50.5,4624577.0,0.5045
1750,9702,2013,Unintentional injuries,Kentucky,2513,55.7,4404817.0,0.5705
1751,9685,2013,Unintentional injuries,Kansas,1359,44.4,2893510.0,0.4697
1752,9668,2013,Unintentional injuries,Iowa,1422,40.0,3093078.0,0.4597
1753,9651,2013,Unintentional injuries,Indiana,2898,43.1,6568367.0,0.4412
1754,9634,2013,Unintentional injuries,Illinois,4511,33.6,12898269.0,0.3497
1755,9617,2013,Unintentional injuries,Idaho,776,47.7,1611530.0,0.4815
1756,9600,2013,Unintentional injuries,Hawaii,467,30.1,1408453.0,0.3316
1757,9583,2013,Unintentional injuries,Georgia,3727,38.3,9973326.0,0.3737
1758,9566,2013,Unintentional injuries,Florida,8736,39.1,19563166.0,0.4466
1759,9549,2013,Unintentional injuries,District of Columbia,216,33.6,650431.0,0.3321
1760,9532,2013,Unintentional injuries,Delaware,412,42.9,923638.0,0.4461
1761,9515,2013,Unintentional injuries,Connecticut,1582,39.3,3594915.0,0.4401
1762,9498,2013,Unintentional injuries,Colorado,2422,46.4,5270482.0,0.4595
1763,9481,2013,Unintentional injuries,California,11538,29.2,38280824.0,0.3014
1764,9464,2013,Unintentional injuries,Arkansas,1373,44.8,2959549.0,0.4639
1765,9447,2013,Unintentional injuries,Arizona,3349,48.6,6634999.0,0.5047
1766,9430,2013,Unintentional injuries,Alaska,353,52.5,737045.0,0.4789
1767,9413,2013,Unintentional injuries,Alabama,2329,47.2,4830460.0,0.4821
1768,9396,2013,Suicide,Wyoming,129,21.5,582123.0,0.2216
1769,9378,2013,Suicide,Wisconsin,850,14.4,5736952.0,0.1482
1770,9360,2013,Suicide,West Virginia,323,16.4,1853873.0,0.1742
1771,9342,2013,Suicide,Washington,1027,14.1,6962906.0,0.1475
1772,9324,2013,Suicide,Virginia,1072,12.5,8253053.0,0.1299
1773,9306,2013,Suicide,Vermont,112,16.8,626212.0,0.1789
1774,9288,2013,Suicide,Utah,579,21.4,2897927.0,0.1998
1775,9270,2013,Suicide,United States,41149,12.6,316057727.0,0.1302
1776,9252,2013,Suicide,Texas,3059,11.7,26489464.0,0.1155
1777,9234,2013,Suicide,Tennessee,1030,15.4,6493432.0,0.1586
1778,9216,2013,Suicide,South Dakota,147,18.0,842270.0,0.1745
1779,9198,2013,Suicide,South Carolina,696,14.0,4764153.0,0.1461
1780,9180,2013,Suicide,Rhode Island,132,12.2,1055122.0,0.1251
1781,9162,2013,Suicide,Pennsylvania,1788,13.4,12776621.0,0.1399
1782,9144,2013,Suicide,Oregon,698,16.8,3922908.0,0.1779
1783,9126,2013,Suicide,Oklahoma,665,17.2,3853205.0,0.1726
1784,9108,2013,Suicide,Ohio,1526,12.9,11576576.0,0.1318
1785,9090,2013,Suicide,North Dakota,128,17.3,721999.0,0.1773
1786,9072,2013,Suicide,North Carolina,1284,12.6,9843599.0,0.1304
1787,9054,2013,Suicide,New York,1687,8.1,19628043.0,0.0859
1788,9036,2013,Suicide,New Mexico,431,20.3,2092792.0,0.2059
1789,9018,2013,Suicide,New Jersey,757,8.0,8858362.0,0.0855
1790,9000,2013,Suicide,New Hampshire,185,12.8,1326408.0,0.1395
1791,8982,2013,Suicide,Nevada,541,18.6,2776972.0,0.1948
1792,8964,2013,Suicide,Nebraska,220,11.6,1865414.0,0.1179
1793,8946,2013,Suicide,Montana,243,23.7,1013564.0,0.2397
1794,8928,2013,Suicide,Missouri,960,15.6,6040658.0,0.1589
1795,8910,2013,Suicide,Mississippi,388,13.0,2988797.0,0.1298
1796,8892,2013,Suicide,Minnesota,678,12.1,5413693.0,0.1252
1797,8874,2013,Suicide,Michigan,1295,12.9,9913349.0,0.1306
1798,8856,2013,Suicide,Massachusetts,572,8.2,6713944.0,0.0852
1799,8838,2013,Suicide,Maryland,569,9.2,5923704.0,0.0961
1800,8820,2013,Suicide,Maine,245,17.4,1328196.0,0.1845
1801,8802,2013,Suicide,Louisiana,583,12.4,4624577.0,0.1261
1802,8784,2013,Suicide,Kentucky,701,15.6,4404817.0,0.1591
1803,8766,2013,Suicide,Kansas,425,14.7,2893510.0,0.1469
1804,8748,2013,Suicide,Iowa,447,14.4,3093078.0,0.1445
1805,8730,2013,Suicide,Indiana,944,14.3,6568367.0,0.1437
1806,8712,2013,Suicide,Illinois,1321,9.9,12898269.0,0.1024
1807,8694,2013,Suicide,Idaho,308,19.2,1611530.0,0.1911
1808,8676,2013,Suicide,Hawaii,171,11.8,1408453.0,0.1214
1809,8658,2013,Suicide,Georgia,1212,12.0,9973326.0,0.1215
1810,8640,2013,Suicide,Florida,2928,13.8,19563166.0,0.1497
1811,8622,2013,Suicide,District of Columbia,38,5.7,650431.0,0.0584
1812,8604,2013,Suicide,Delaware,122,12.5,923638.0,0.1321
1813,8586,2013,Suicide,Connecticut,330,8.7,3594915.0,0.0918
1814,8568,2013,Suicide,Colorado,1007,18.6,5270482.0,0.1911
1815,8550,2013,Suicide,California,4025,10.2,38280824.0,0.1051
1816,8532,2013,Suicide,Arkansas,516,17.3,2959549.0,0.1744
1817,8514,2013,Suicide,Arizona,1163,17.5,6634999.0,0.1753
1818,8496,2013,Suicide,Alaska,171,23.2,737045.0,0.23199999999999998
1819,8478,2013,Suicide,Alabama,721,14.4,4830460.0,0.1493
1820,8460,2013,Stroke,Wyoming,213,35.1,582123.0,0.3659
1821,8442,2013,Stroke,Wisconsin,2536,36.0,5736952.0,0.442
1822,8424,2013,Stroke,West Virginia,983,40.7,1853873.0,0.5302
1823,8406,2013,Stroke,Washington,2652,35.5,6962906.0,0.3809
1824,8388,2013,Stroke,Virginia,3287,38.6,8253053.0,0.3983
1825,8370,2013,Stroke,Vermont,260,31.7,626212.0,0.4152
1826,8352,2013,Stroke,Utah,836,38.2,2897927.0,0.2885
1827,8334,2013,Stroke,United States,128978,36.2,316057727.0,0.4081
1828,8316,2013,Stroke,Texas,9283,40.2,26489464.0,0.3504
1829,8298,2013,Stroke,Tennessee,3157,44.4,6493432.0,0.4862
1830,8280,2013,Stroke,South Dakota,418,38.0,842270.0,0.4963
1831,8262,2013,Stroke,South Carolina,2508,47.6,4764153.0,0.5264
1832,8244,2013,Stroke,Rhode Island,397,27.7,1055122.0,0.3763
1833,8226,2013,Stroke,Pennsylvania,6604,37.2,12776621.0,0.5169
1834,8208,2013,Stroke,Oregon,1775,37.3,3922908.0,0.4525
1835,8190,2013,Stroke,Oklahoma,1880,44.5,3853205.0,0.4879
1836,8172,2013,Stroke,Ohio,5690,39.9,11576576.0,0.4915
1837,8154,2013,Stroke,North Dakota,306,32.4,721999.0,0.4238
1838,8136,2013,Stroke,North Carolina,4503,42.4,9843599.0,0.4575
1839,8118,2013,Stroke,New York,6176,26.3,19628043.0,0.3147
1840,8100,2013,Stroke,New Mexico,689,30.0,2092792.0,0.3292
1841,8082,2013,Stroke,New Jersey,3456,32.4,8858362.0,0.3901
1842,8064,2013,Stroke,New Hampshire,441,27.6,1326408.0,0.3325
1843,8046,2013,Stroke,Nevada,905,33.3,2776972.0,0.3259
1844,8028,2013,Stroke,Nebraska,820,36.4,1865414.0,0.4396
1845,8010,2013,Stroke,Montana,480,37.6,1013564.0,0.4736
1846,7992,2013,Stroke,Missouri,2935,40.6,6040658.0,0.4859
1847,7974,2013,Stroke,Mississippi,1500,47.2,2988797.0,0.5019
1848,7956,2013,Stroke,Minnesota,2073,32.0,5413693.0,0.3829
1849,7938,2013,Stroke,Michigan,4373,36.3,9913349.0,0.4411
1850,7920,2013,Stroke,Massachusetts,2354,27.7,6713944.0,0.3506
1851,7902,2013,Stroke,Maryland,2315,36.1,5923704.0,0.3908
1852,7884,2013,Stroke,Maine,620,33.4,1328196.0,0.4668
1853,7866,2013,Stroke,Louisiana,2098,44.0,4624577.0,0.4537
1854,7848,2013,Stroke,Kentucky,1990,41.7,4404817.0,0.4518
1855,7830,2013,Stroke,Kansas,1320,38.1,2893510.0,0.4562
1856,7812,2013,Stroke,Iowa,1409,33.9,3093078.0,0.4555
1857,7794,2013,Stroke,Indiana,2996,40.7,6568367.0,0.4561
1858,7776,2013,Stroke,Illinois,5294,36.7,12898269.0,0.4104
1859,7758,2013,Stroke,Idaho,598,35.4,1611530.0,0.3711
1860,7740,2013,Stroke,Hawaii,634,34.9,1408453.0,0.4501
1861,7722,2013,Stroke,Georgia,3694,41.4,9973326.0,0.3704
1862,7704,2013,Stroke,Florida,8698,30.6,19563166.0,0.4446
1863,7686,2013,Stroke,District of Columbia,187,30.1,650431.0,0.2875
1864,7668,2013,Stroke,Delaware,409,37.0,923638.0,0.4428
1865,7650,2013,Stroke,Connecticut,1348,28.3,3594915.0,0.375
1866,7632,2013,Stroke,Colorado,1588,32.0,5270482.0,0.3013
1867,7614,2013,Stroke,California,13698,34.9,38280824.0,0.3578
1868,7596,2013,Stroke,Arkansas,1637,47.6,2959549.0,0.5531
1869,7578,2013,Stroke,Arizona,2162,28.6,6634999.0,0.3258
1870,7561,2013,Stroke,Alaska,189,40.7,737045.0,0.2564
1871,7543,2013,Stroke,Alabama,2604,48.1,4830460.0,0.5391
1872,7525,2013,Kidney disease,Wyoming,56,9.4,582123.0,0.0962
1873,7507,2013,Kidney disease,Wisconsin,993,14.0,5736952.0,0.1731
1874,7489,2013,Kidney disease,West Virginia,450,18.6,1853873.0,0.2427
1875,7471,2013,Kidney disease,Washington,461,6.1,6962906.0,0.0662
1876,7453,2013,Kidney disease,Virginia,1547,18.0,8253053.0,0.1874
1877,7435,2013,Kidney disease,Vermont,30,3.8,626212.0,0.0479
1878,7417,2013,Kidney disease,Utah,312,14.1,2897927.0,0.1077
1879,7399,2013,Kidney disease,United States,47112,13.2,316057727.0,0.1491
1880,7381,2013,Kidney disease,Texas,3722,15.9,26489464.0,0.1405
1881,7363,2013,Kidney disease,Tennessee,1068,14.8,6493432.0,0.1645
1882,7345,2013,Kidney disease,South Dakota,64,5.9,842270.0,0.076
1883,7327,2013,Kidney disease,South Carolina,869,16.0,4764153.0,0.1824
1884,7308,2013,Kidney disease,Rhode Island,149,10.4,1055122.0,0.1412
1885,7290,2013,Kidney disease,Pennsylvania,2767,15.7,12776621.0,0.2166
1886,7272,2013,Kidney disease,Oregon,327,6.9,3922908.0,0.0834
1887,7254,2013,Kidney disease,Oklahoma,606,14.4,3853205.0,0.1573
1888,7236,2013,Kidney disease,Ohio,1985,14.0,11576576.0,0.1715
1889,7218,2013,Kidney disease,North Dakota,117,12.9,721999.0,0.1621
1890,7200,2013,Kidney disease,North Carolina,1780,16.6,9843599.0,0.1808
1891,7182,2013,Kidney disease,New York,2285,9.7,19628043.0,0.1164
1892,7164,2013,Kidney disease,New Mexico,302,13.2,2092792.0,0.1443
1893,7146,2013,Kidney disease,New Jersey,1400,13.2,8858362.0,0.158
1894,7128,2013,Kidney disease,New Hampshire,175,11.0,1326408.0,0.1319
1895,7110,2013,Kidney disease,Nevada,370,13.3,2776972.0,0.1332
1896,7092,2013,Kidney disease,Nebraska,222,10.0,1865414.0,0.11900000000000001
1897,7074,2013,Kidney disease,Montana,130,10.3,1013564.0,0.1283
1898,7056,2013,Kidney disease,Missouri,1305,18.0,6040658.0,0.21600000000000003
1899,7038,2013,Kidney disease,Mississippi,731,22.8,2988797.0,0.2446
1900,7020,2013,Kidney disease,Minnesota,653,10.2,5413693.0,0.1206
1901,7002,2013,Kidney disease,Michigan,1660,13.9,9913349.0,0.1675
1902,6984,2013,Kidney disease,Massachusetts,1261,15.1,6713944.0,0.1878
1903,6966,2013,Kidney disease,Maryland,737,11.4,5923704.0,0.1244
1904,6948,2013,Kidney disease,Maine,252,13.6,1328196.0,0.1897
1905,6930,2013,Kidney disease,Louisiana,1108,23.1,4624577.0,0.2396
1906,6912,2013,Kidney disease,Kentucky,991,20.5,4404817.0,0.225
1907,6894,2013,Kidney disease,Kansas,594,17.4,2893510.0,0.2053
1908,6876,2013,Kidney disease,Iowa,369,8.8,3093078.0,0.1193
1909,6858,2013,Kidney disease,Indiana,1352,18.4,6568367.0,0.2058
1910,6840,2013,Kidney disease,Illinois,2444,17.1,12898269.0,0.1895
1911,6822,2013,Kidney disease,Idaho,148,8.8,1611530.0,0.0918
1912,6804,2013,Kidney disease,Hawaii,209,11.3,1408453.0,0.1484
1913,6787,2013,Kidney disease,Georgia,1652,18.1,9973326.0,0.1656
1914,6769,2013,Kidney disease,Florida,3130,11.1,19563166.0,0.16
1915,6750,2013,Kidney disease,District of Columbia,54,8.8,650431.0,0.083
1916,6732,2013,Kidney disease,Delaware,178,16.0,923638.0,0.1927
1917,6714,2013,Kidney disease,Connecticut,565,11.9,3594915.0,0.1572
1918,6696,2013,Kidney disease,Colorado,450,9.0,5270482.0,0.0854
1919,6678,2013,Kidney disease,California,2840,7.2,38280824.0,0.0742
1920,6660,2013,Kidney disease,Arkansas,762,22.0,2959549.0,0.2575
1921,6642,2013,Kidney disease,Arizona,374,4.9,6634999.0,0.0564
1922,6624,2013,Kidney disease,Alaska,49,10.1,737045.0,0.0665
1923,6606,2013,Kidney disease,Alabama,1057,19.3,4830460.0,0.2188
1924,6588,2013,Influenza and pneumonia,Wyoming,112,18.4,582123.0,0.1924
1925,6570,2013,Influenza and pneumonia,Wisconsin,1125,15.6,5736952.0,0.1961
1926,6552,2013,Influenza and pneumonia,West Virginia,481,20.2,1853873.0,0.2595
1927,6534,2013,Influenza and pneumonia,Washington,768,10.1,6962906.0,0.1103
1928,6516,2013,Influenza and pneumonia,Virginia,1442,17.0,8253053.0,0.1747
1929,6498,2013,Influenza and pneumonia,Vermont,77,9.3,626212.0,0.12300000000000001
1930,6480,2013,Influenza and pneumonia,Utah,413,18.6,2897927.0,0.1425
1931,6462,2013,Influenza and pneumonia,United States,56979,15.9,316057727.0,0.1803
1932,6444,2013,Influenza and pneumonia,Texas,3339,14.4,26489464.0,0.1261
1933,6426,2013,Influenza and pneumonia,Tennessee,1564,22.1,6493432.0,0.2409
1934,6408,2013,Influenza and pneumonia,South Dakota,184,16.2,842270.0,0.2185
1935,6390,2013,Influenza and pneumonia,South Carolina,747,14.2,4764153.0,0.1568
1936,6372,2013,Influenza and pneumonia,Rhode Island,195,12.9,1055122.0,0.1848
1937,6354,2013,Influenza and pneumonia,Pennsylvania,2884,16.2,12776621.0,0.2257
1938,6336,2013,Influenza and pneumonia,Oregon,496,10.4,3922908.0,0.1264
1939,6318,2013,Influenza and pneumonia,Oklahoma,759,18.0,3853205.0,0.19699999999999998
1940,6300,2013,Influenza and pneumonia,Ohio,2374,16.6,11576576.0,0.2051
1941,6282,2013,Influenza and pneumonia,North Dakota,134,14.6,721999.0,0.1856
1942,6264,2013,Influenza and pneumonia,North Carolina,1931,18.3,9843599.0,0.1962
1943,6246,2013,Influenza and pneumonia,New York,4892,20.5,19628043.0,0.2492
1944,6228,2013,Influenza and pneumonia,New Mexico,337,14.8,2092792.0,0.161
1945,6210,2013,Influenza and pneumonia,New Jersey,1356,12.6,8858362.0,0.1531
1946,6192,2013,Influenza and pneumonia,New Hampshire,226,13.9,1326408.0,0.1704
1947,6174,2013,Influenza and pneumonia,Nevada,513,18.6,2776972.0,0.1847
1948,6156,2013,Influenza and pneumonia,Nebraska,343,14.5,1865414.0,0.1839
1949,6138,2013,Influenza and pneumonia,Montana,210,16.4,1013564.0,0.2072
1950,6120,2013,Influenza and pneumonia,Missouri,1352,18.7,6040658.0,0.2238
1951,6102,2013,Influenza and pneumonia,Mississippi,769,24.3,2988797.0,0.2573
1952,6084,2013,Influenza and pneumonia,Minnesota,751,11.6,5413693.0,0.1387
1953,6066,2013,Influenza and pneumonia,Michigan,1896,15.8,9913349.0,0.1913
1954,6048,2013,Influenza and pneumonia,Massachusetts,1551,18.0,6713944.0,0.231
1955,6030,2013,Influenza and pneumonia,Maryland,1103,17.2,5923704.0,0.1862
1956,6012,2013,Influenza and pneumonia,Maine,258,14.0,1328196.0,0.1942
1957,5994,2013,Influenza and pneumonia,Louisiana,892,18.6,4624577.0,0.1929
1958,5976,2013,Influenza and pneumonia,Kentucky,919,19.1,4404817.0,0.2086
1959,5958,2013,Influenza and pneumonia,Kansas,715,20.2,2893510.0,0.2471
1960,5940,2013,Influenza and pneumonia,Iowa,761,17.8,3093078.0,0.24600000000000002
1961,5922,2013,Influenza and pneumonia,Indiana,1132,15.3,6568367.0,0.1723
1962,5904,2013,Influenza and pneumonia,Illinois,2441,16.8,12898269.0,0.1893
1963,5886,2013,Influenza and pneumonia,Idaho,259,15.1,1611530.0,0.1607
1964,5868,2013,Influenza and pneumonia,Hawaii,457,24.1,1408453.0,0.3245
1965,5850,2013,Influenza and pneumonia,Georgia,1494,16.8,9973326.0,0.1498
1966,5832,2013,Influenza and pneumonia,Florida,2662,9.5,19563166.0,0.1361
1967,5814,2013,Influenza and pneumonia,District of Columbia,83,13.2,650431.0,0.1276
1968,5796,2013,Influenza and pneumonia,Delaware,150,13.6,923638.0,0.1624
1969,5778,2013,Influenza and pneumonia,Connecticut,604,12.2,3594915.0,0.168
1970,5760,2013,Influenza and pneumonia,Colorado,606,12.0,5270482.0,0.115
1971,5742,2013,Influenza and pneumonia,California,6551,16.6,38280824.0,0.1711
1972,5724,2013,Influenza and pneumonia,Arkansas,794,23.3,2959549.0,0.2683
1973,5706,2013,Influenza and pneumonia,Arizona,776,10.4,6634999.0,0.11699999999999999
1974,5688,2013,Influenza and pneumonia,Alaska,66,14.1,737045.0,0.0895
1975,5670,2013,Influenza and pneumonia,Alabama,1035,19.2,4830460.0,0.2143
1976,5652,2013,Heart disease,Wyoming,939,152.4,582123.0,1.6131
1977,5634,2013,Heart disease,Wisconsin,11362,159.3,5736952.0,1.9805
1978,5616,2013,Heart disease,West Virginia,4666,193.7,1853873.0,2.5169
1979,5598,2013,Heart disease,Washington,10524,138.2,6962906.0,1.5114
1980,5580,2013,Heart disease,Virginia,13663,157.3,8253053.0,1.6555
1981,5562,2013,Heart disease,Vermont,1220,149.6,626212.0,1.9482
1982,5546,2013,Heart disease,Utah,3323,149.0,2897927.0,1.1467
1983,5528,2013,Heart disease,United States,611105,169.8,316057727.0,1.9335
1984,5510,2013,Heart disease,Texas,40203,170.7,26489464.0,1.5177
1985,5491,2013,Heart disease,Tennessee,14803,204.1,6493432.0,2.2797
1986,5473,2013,Heart disease,South Dakota,1630,150.1,842270.0,1.9352
1987,5455,2013,Heart disease,South Carolina,9648,180.0,4764153.0,2.0251
1988,5437,2013,Heart disease,Rhode Island,2364,163.4,1055122.0,2.2405
1989,5419,2013,Heart disease,Pennsylvania,31629,179.0,12776621.0,2.4755
1990,5401,2013,Heart disease,Oregon,6523,135.1,3922908.0,1.6628
1991,5383,2013,Heart disease,Oklahoma,9721,228.5,3853205.0,2.5228
1992,5365,2013,Heart disease,Ohio,26878,187.9,11576576.0,2.3218
1993,5347,2013,Heart disease,North Dakota,1382,150.7,721999.0,1.9141
1994,5329,2013,Heart disease,North Carolina,17830,165.3,9843599.0,1.8113
1995,5311,2013,Heart disease,New York,44039,184.8,19628043.0,2.2437
1996,5293,2013,Heart disease,New Mexico,3425,147.1,2092792.0,1.6366
1997,5275,2013,Heart disease,New Jersey,18460,170.1,8858362.0,2.0839
1998,5257,2013,Heart disease,New Hampshire,2434,148.9,1326408.0,1.835
1999,5239,2013,Heart disease,Nevada,5434,195.1,2776972.0,1.9568
2000,5221,2013,Heart disease,Nebraska,3381,147.9,1865414.0,1.8125
2001,5203,2013,Heart disease,Montana,2004,154.3,1013564.0,1.9772
2002,5185,2013,Heart disease,Missouri,14095,194.7,6040658.0,2.3334
2003,5167,2013,Heart disease,Mississippi,7715,240.0,2988797.0,2.5813
2004,5149,2013,Heart disease,Minnesota,7714,119.6,5413693.0,1.4249
2005,5131,2013,Heart disease,Michigan,24156,199.8,9913349.0,2.4367
2006,5113,2013,Heart disease,Massachusetts,12023,141.5,6713944.0,1.7908
2007,5094,2013,Heart disease,Maryland,11244,172.7,5923704.0,1.8981
2008,5076,2013,Heart disease,Maine,2807,152.3,1328196.0,2.1134
2009,5058,2013,Heart disease,Louisiana,10346,214.1,4624577.0,2.2372
2010,5040,2013,Heart disease,Kentucky,9971,203.4,4404817.0,2.2637
2011,5022,2013,Heart disease,Kansas,5364,156.1,2893510.0,1.8538
2012,5004,2013,Heart disease,Iowa,6995,168.9,3093078.0,2.2615
2013,4986,2013,Heart disease,Indiana,13773,186.2,6568367.0,2.0969
2014,4968,2013,Heart disease,Illinois,24839,170.9,12898269.0,1.9258
2015,4950,2013,Heart disease,Idaho,2495,145.4,1611530.0,1.5482
2016,4932,2013,Heart disease,Hawaii,2521,139.0,1408453.0,1.7899
2017,4914,2013,Heart disease,Georgia,16550,178.7,9973326.0,1.6594
2018,4896,2013,Heart disease,Florida,42656,149.8,19563166.0,2.1804
2019,4878,2013,Heart disease,District of Columbia,1340,213.5,650431.0,2.0602
2020,4860,2013,Heart disease,Delaware,1861,168.0,923638.0,2.0149
2021,4842,2013,Heart disease,Connecticut,7090,148.9,3594915.0,1.9722
2022,4824,2013,Heart disease,Colorado,6456,125.7,5270482.0,1.2249
2023,4806,2013,Heart disease,California,60299,151.8,38280824.0,1.5752
2024,4788,2013,Heart disease,Arkansas,7377,214.1,2959549.0,2.4926
2025,4770,2013,Heart disease,Arizona,10755,141.1,6634999.0,1.6209
2026,4752,2013,Heart disease,Alaska,706,135.0,737045.0,0.9579
2027,4734,2013,Heart disease,Alabama,12472,228.4,4830460.0,2.5819
2028,4716,2013,Diabetes,Wyoming,89,14.2,582123.0,0.1529
2029,4698,2013,Diabetes,Wisconsin,1285,18.5,5736952.0,0.22399999999999998
2030,4680,2013,Diabetes,West Virginia,841,34.1,1853873.0,0.4536
2031,4662,2013,Diabetes,Washington,1616,21.3,6962906.0,0.2321
2032,4644,2013,Diabetes,Virginia,1626,18.4,8253053.0,0.19699999999999998
2033,4626,2013,Diabetes,Vermont,139,17.4,626212.0,0.222
2034,4608,2013,Diabetes,Utah,578,25.3,2897927.0,0.1995
2035,4590,2013,Diabetes,United States,75578,21.2,316057727.0,0.2391
2036,4572,2013,Diabetes,Texas,5273,21.6,26489464.0,0.1991
2037,4554,2013,Diabetes,Tennessee,1827,24.8,6493432.0,0.2814
2038,4536,2013,Diabetes,South Dakota,237,22.7,842270.0,0.2814
2039,4518,2013,Diabetes,South Carolina,1240,22.5,4764153.0,0.2603
2040,4500,2013,Diabetes,Rhode Island,258,18.9,1055122.0,0.2445
2041,4482,2013,Diabetes,Pennsylvania,3804,22.6,12776621.0,0.2977
2042,4464,2013,Diabetes,Oregon,1109,23.4,3922908.0,0.2827
2043,4446,2013,Diabetes,Oklahoma,1269,29.9,3853205.0,0.3293
2044,4428,2013,Diabetes,Ohio,3563,25.4,11576576.0,0.3078
2045,4410,2013,Diabetes,North Dakota,197,22.3,721999.0,0.2729
2046,4392,2013,Diabetes,North Carolina,2402,21.8,9843599.0,0.244
2047,4374,2013,Diabetes,New York,4094,17.8,19628043.0,0.2086
2048,4356,2013,Diabetes,New Mexico,646,27.6,2092792.0,0.3087
2049,4338,2013,Diabetes,New Jersey,2043,19.4,8858362.0,0.2306
2050,4320,2013,Diabetes,New Hampshire,310,18.7,1326408.0,0.2337
2051,4302,2013,Diabetes,Nevada,424,14.8,2776972.0,0.1527
2052,4284,2013,Diabetes,Nebraska,471,21.7,1865414.0,0.2525
2053,4266,2013,Diabetes,Montana,250,19.7,1013564.0,0.2467
2054,4248,2013,Diabetes,Missouri,1477,20.5,6040658.0,0.2445
2055,4230,2013,Diabetes,Mississippi,1071,32.9,2988797.0,0.3583
2056,4212,2013,Diabetes,Minnesota,1163,18.8,5413693.0,0.2148
2057,4194,2013,Diabetes,Michigan,2825,23.8,9913349.0,0.285
2058,4176,2013,Diabetes,Massachusetts,1142,14.1,6713944.0,0.1701
2059,4158,2013,Diabetes,Maryland,1249,19.1,5923704.0,0.2108
2060,4140,2013,Diabetes,Maine,373,20.4,1328196.0,0.2808
2061,4122,2013,Diabetes,Louisiana,1329,26.9,4624577.0,0.2874
